Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PetID,PhotoAmt,SentimentScore,SentimentMagnitude,HasName,DescWordCount,IsMixedBreed,AgeBin,IsFree,TotalMultimedia,SentimentImpact,AdoptionSpeed
1,0,307,307,1,1,7,0,2,1,2,2,2,1,1,0,12,0,a3449e0d0,3,0.0,0.3,1,40,1,0,1,3.0,0.0,1
2,4,265,0,2,1,0,0,1,2,1,1,2,1,1,0,3,0,517f1dc1d,2,0.3,2.0,1,44,0,1,1,2.0,0.6,4
1,12,307,0,2,1,3,7,2,2,1,1,1,1,1,100,9,0,df6205194,5,0.1,2.7,1,42,1,1,0,5.0,0.27,3
1,4,307,0,1,1,2,0,2,2,2,1,2,2,1,0,12,0,1b1a68a60,5,0.0,1.0,1,76,1,1,1,5.0,0.0,2
2,3,264,0,2,2,6,0,1,3,2,1,2,1,1,0,6,1,951556f0a,4,0.3,1.4,1,15,0,0,1,5.0,0.42,3
1,12,109,179,1,2,7,0,2,2,1,1,2,1,1,0,3,0,37ae0cd69,2,0.6,1.9,1,63,1,1,1,2.0,1.14,2
2,1,289,265,3,6,0,0,1,2,2,2,2,1,4,0,1,0,7ac986fd4,0,0.0,0.2,1,31,1,0,1,0.0,0.0,4
2,4,266,0,1,3,7,0,1,2,1,1,1,1,1,0,3,0,f7f9eacc9,3,0.4,4.8,1,56,0,1,1,3.0,1.92,2
2,6,266,0,2,3,4,5,2,1,1,1,2,1,1,0,12,0,cb256c605,1,0.4,0.4,1,27,0,1,1,1.0,0.16000000000000003,4
1,2,307,0,1,5,0,0,2,1,2,2,2,1,1,0,12,1,181c10e45,4,0.2,5.5,1,211,1,0,1,5.0,1.1,1
1,48,307,307,2,7,0,0,3,1,1,1,1,1,1,100,6,0,5d3ee6378,4,0.1,4.3,1,137,1,2,0,4.0,0.43,4
1,48,178,0,1,2,3,7,1,3,1,1,2,1,1,200,12,0,76b818bdb,2,0.1,0.9,1,38,0,2,0,2.0,0.09000000000000001,1
2,7,303,0,2,1,4,7,2,2,1,1,1,1,1,0,0,0,4c40ad026,5,0.3,5.1,1,126,0,1,1,5.0,1.5299999999999998,4
1,1,15,307,2,1,7,0,2,1,2,2,2,1,1,0,7,0,aee1ad5e4,3,0.3,1.5,1,35,1,0,1,3.0,0.44999999999999996,3
1,7,307,0,2,7,0,0,2,1,3,3,1,1,1,0,12,0,38ea54f1f,4,0.9,0.9,1,16,1,1,1,4.0,0.81,3
2,2,266,0,2,6,0,0,2,1,2,2,2,1,1,0,12,0,89d8b797c,1,0.0,0.8,1,25,0,0,1,1.0,0.0,1
1,2,307,0,2,2,3,0,2,1,2,2,2,1,1,0,12,0,adc03f8b6,2,0.2,3.4,1,82,1,0,1,2.0,0.68,1
1,24,307,0,2,2,0,0,2,1,1,1,1,1,1,0,12,0,53f434ae8,17,0.2,0.4,1,31,1,2,1,17.0,0.08000000000000002,4
1,30,152,307,3,3,5,0,1,1,3,3,3,1,2,0,9,0,bd54dcfd0,5,0.3,4.6,1,56,1,2,1,5.0,1.38,1
2,6,292,265,2,5,7,0,2,2,2,1,2,1,1,0,12,0,8b85a3893,5,0.7,1.4,1,16,1,1,1,5.0,0.9799999999999999,3
2,8,266,0,1,1,7,0,2,1,1,1,2,1,1,0,12,0,b13db9ce8,4,0.9,2.7,1,19,0,1,1,4.0,2.43,1
1,120,179,0,2,2,0,0,1,2,1,1,1,1,1,0,12,0,686b90dfc,1,0.1,0.1,1,4,0,3,1,1.0,0.010000000000000002,2
1,3,307,0,2,5,0,0,2,1,1,1,2,1,1,0,12,0,ebeebeee4,7,0.4,5.0,1,145,1,0,1,7.0,2.0,2
1,1,307,0,3,1,2,7,2,1,2,2,2,1,5,0,3,0,53c0ebe89,15,0.2,1.3,1,57,1,0,1,15.0,0.26,1
1,36,147,0,2,7,0,0,1,1,1,1,1,1,1,200,12,0,746f52206,4,0.3,7.4,1,145,0,2,0,4.0,2.22,1
2,7,300,0,2,1,2,0,2,2,1,1,2,1,1,0,3,0,5aced80cd,3,0.2,4.3,1,121,0,1,1,3.0,0.86,2
1,1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,12,0,402799b02,5,0.2,1.1,1,15,1,0,1,5.0,0.22000000000000003,3
1,2,307,0,1,1,2,0,1,1,2,2,2,1,3,0,12,0,d6259561f,1,0.3,1.6,1,69,1,0,1,1.0,0.48,3
1,2,179,179,1,2,3,0,1,2,1,1,2,1,1,200,3,0,c2f9689c2,0,0.3,4.7,1,54,0,0,0,0.0,1.41,1
2,34,292,285,2,2,5,0,2,3,3,1,3,1,1,0,12,0,dc94a986f,4,0.6,1.8,1,47,1,2,1,4.0,1.08,2
1,84,128,0,2,2,7,0,2,1,1,1,1,1,1,0,3,0,fc43d7ddb,1,0.7,2.2,1,21,0,3,1,1.0,1.54,3
2,5,251,265,2,1,7,0,2,2,2,2,2,1,1,350,12,0,850b0f686,6,0.3,1.1,1,19,1,1,0,6.0,0.33,1
1,16,307,0,3,2,4,7,2,1,3,3,3,1,5,0,9,0,b6a16ab86,5,-0.1,4.8,0,118,1,2,1,5.0,-0.48,4
2,4,265,0,2,1,2,7,2,2,3,3,1,1,1,0,1,0,efd805ea9,1,0.0,1.6,1,53,0,1,1,1.0,0.0,4
1,1,307,0,2,1,2,7,2,1,2,2,2,1,1,0,12,0,dd4f3b8a8,2,0.3,1.6,0,50,1,0,1,2.0,0.48,4
2,2,266,0,3,4,5,6,2,1,1,1,2,1,4,0,12,0,45afc38e4,8,0.4,1.8,1,96,0,0,1,8.0,0.7200000000000001,3
2,1,265,0,2,5,0,0,1,2,2,2,2,1,1,0,12,2,31e2399a9,4,-0.6,1.9,1,68,0,0,1,6.0,-1.14,1
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,3,0,b138f5cc9,14,0.8,0.8,1,7,1,0,1,14.0,0.6400000000000001,3
1,6,307,307,3,1,7,0,2,2,1,3,3,1,2,0,12,0,78b07d4e0,1,-0.5,0.5,1,13,1,1,1,1.0,-0.25,4
2,14,260,247,1,3,7,0,1,3,2,2,2,1,1,0,3,0,024bc29f1,2,0.4,1.4,1,24,1,2,1,2.0,0.5599999999999999,2
2,29,266,0,1,1,7,0,1,1,1,1,2,1,1,0,12,0,36731724b,4,0.1,1.9,1,79,0,2,1,4.0,0.19,4
1,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,12,0,11960b9ed,1,0.7,2.3,1,37,1,1,1,1.0,1.6099999999999999,3
1,1,307,307,3,1,2,5,2,2,2,2,2,1,6,0,8,0,5510ac89a,6,0.4,1.3,1,28,1,0,1,6.0,0.52,3
2,3,266,0,1,1,7,0,1,1,1,1,1,1,1,0,10,0,df09bd082,1,0.2,0.2,1,3,0,0,1,1.0,0.04000000000000001,3
1,18,69,0,1,3,0,0,2,3,1,1,2,1,1,300,12,0,df0b49ce7,3,0.3,6.9,1,225,0,2,0,3.0,2.07,3
1,5,109,307,2,5,0,0,2,2,3,3,3,1,1,0,3,0,b65fd06e2,6,0.3,2.6,1,79,1,1,1,6.0,0.78,2
1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,20,9,0,1930bcf64,1,0.0,0.1,1,21,1,0,0,1.0,0.0,2
2,3,268,0,2,2,4,6,2,2,2,2,2,1,1,0,1,0,b95928aef,2,0.0,0.0,1,15,0,0,1,2.0,0.0,3
2,3,266,0,1,1,7,0,2,1,3,3,3,1,1,0,9,0,19926213a,2,0.3,0.6,1,10,0,0,1,2.0,0.18,2
2,1,243,283,2,1,6,7,2,1,3,3,2,1,3,0,3,0,7a7f8a828,3,0.5,2.8,1,111,1,0,1,3.0,1.4,1
1,4,307,0,1,1,2,0,2,1,2,2,2,1,1,0,12,0,3fccff52b,2,0.4,1.3,1,54,1,1,1,2.0,0.52,2
1,2,307,0,2,7,0,0,2,2,2,2,2,1,1,0,12,0,0322aa5b0,1,0.4,0.4,0,11,1,0,1,1.0,0.16000000000000003,4
2,1,264,0,1,3,0,0,1,3,2,2,2,1,1,0,12,0,b49d7a9db,3,0.4,1.0,1,50,0,0,1,3.0,0.4,1
2,2,266,0,1,2,7,0,2,1,2,2,2,1,1,0,12,0,74f16e441,3,0.5,1.0,0,6,0,0,1,3.0,0.5,3
2,2,266,0,1,7,0,0,2,1,2,2,2,1,2,0,3,0,f3386d639,1,0.1,1.0,1,32,0,0,1,1.0,0.1,2
1,1,307,0,3,1,2,7,2,1,2,2,2,1,3,0,8,0,61338b2e9,9,0.5,2.9,1,134,1,0,1,9.0,1.45,4
1,1,307,307,1,2,0,0,2,2,2,1,2,1,1,0,12,0,639fed947,3,0.0,0.0,1,2,1,0,1,3.0,0.0,1
2,6,292,266,3,1,2,5,2,1,1,1,3,1,3,150,3,0,a4999bce7,4,0.3,0.3,1,9,1,1,0,4.0,0.09,4
2,1,265,264,1,3,7,0,2,2,2,2,2,1,1,50,12,0,c6c8c73e5,7,0.2,4.2,1,137,1,0,0,7.0,0.8400000000000001,1
2,2,300,0,1,4,7,0,1,1,1,1,2,1,3,0,9,0,aeb15ed5b,1,0.5,2.7,0,51,0,0,1,1.0,1.35,1
1,12,307,0,2,2,0,0,2,1,2,2,1,1,1,0,5,0,f557e9262,4,0.1,2.0,0,74,1,1,1,4.0,0.2,4
2,2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,12,1,a978a37e7,5,0.2,5.5,1,159,0,0,1,6.0,1.1,1
1,2,307,0,1,1,2,7,2,1,2,1,2,1,1,0,9,0,a8b9d57b4,3,0.1,1.0,1,37,1,0,1,3.0,0.1,1
1,5,307,0,2,2,7,0,2,1,1,1,2,1,1,0,3,0,3c2100f6e,2,0.5,1.5,1,45,1,1,1,2.0,0.75,3
2,3,266,0,2,1,2,0,2,1,2,2,3,2,1,0,12,0,21b933087,1,0.5,0.5,1,8,0,0,1,1.0,0.25,4
2,2,264,299,1,1,6,7,2,3,2,1,2,1,1,50,12,2,0a7798d2b,10,0.3,13.6,1,438,1,0,0,12.0,4.08,1
1,20,307,0,1,1,2,7,2,1,3,3,3,1,2,0,12,0,ef8ddd70b,1,0.8,0.8,1,64,1,2,1,1.0,0.6400000000000001,3
2,2,299,266,2,1,6,0,1,1,1,1,2,1,1,0,9,1,94a0eb345,5,0.4,8.5,1,175,1,0,1,6.0,3.4000000000000004,1
1,4,307,0,2,2,7,0,2,1,1,1,2,1,1,0,12,0,9c91ae76a,5,0.2,3.3,1,92,1,1,1,5.0,0.66,2
2,1,265,265,2,1,2,6,2,2,2,2,2,1,2,0,3,0,7bbdce003,7,0.2,1.4,1,106,0,0,1,7.0,0.27999999999999997,4
1,1,307,0,2,1,2,0,3,1,2,2,2,1,1,0,12,0,a8055a2ba,2,0.3,2.8,0,67,1,0,1,2.0,0.84,2
1,84,205,195,1,1,7,0,1,2,3,1,3,1,1,0,12,0,c2deaf1e4,3,0.6,2.4,1,56,1,3,1,3.0,1.44,2
2,38,266,0,2,1,3,7,3,1,1,1,3,1,1,0,6,0,e84771c5d,1,0.0,0.6,1,38,0,2,1,1.0,0.0,4
1,6,307,0,1,2,0,0,1,1,1,1,2,1,1,0,12,0,d083a22c5,3,0.2,0.5,1,15,1,1,1,3.0,0.1,4
1,3,307,0,1,1,0,0,3,1,1,1,2,1,3,0,12,0,98686f3bc,3,0.4,1.4,1,48,1,0,1,3.0,0.5599999999999999,4
2,12,266,285,3,2,5,7,2,2,2,2,2,1,3,0,12,0,0ac3e7992,5,0.3,0.9,1,33,1,1,1,5.0,0.27,4
1,2,32,307,1,1,2,0,2,1,1,1,2,1,1,100,3,2,c5b943ccc,6,0.3,2.0,1,65,1,0,0,8.0,0.6,2
1,8,307,0,1,1,2,0,2,1,2,2,2,1,1,0,12,0,a08030c6f,2,0.0,0.9,1,21,1,1,1,2.0,0.0,4
2,24,264,0,2,1,7,0,2,3,1,1,2,1,1,0,3,0,d418ea0ad,3,0.6,1.8,1,61,0,2,1,3.0,1.08,1
2,1,266,0,2,1,7,0,1,1,2,2,2,1,1,0,12,0,aa1cf9c0c,4,0.4,3.6,1,77,0,0,1,4.0,1.4400000000000002,4
2,2,266,0,1,1,2,7,1,1,2,2,2,1,1,0,12,0,3acfe9fcd,2,0.9,0.9,1,10,0,0,1,2.0,0.81,4
1,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,12,0,14357e2ed,1,0.4,2.9,1,111,1,0,1,1.0,1.16,3
2,4,266,0,1,1,6,7,2,1,1,1,1,1,1,0,12,0,a483f0d49,14,0.5,4.4,1,71,0,1,1,14.0,2.2,2
1,2,307,0,2,2,3,0,2,2,1,1,2,1,1,100,12,0,cd668b430,1,0.7,3.1,1,57,1,0,0,1.0,2.17,4
1,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,12,0,21f945788,3,0.2,0.7,0,21,1,0,1,3.0,0.13999999999999999,3
2,4,284,0,2,2,4,7,1,1,2,1,2,2,1,0,12,0,54e2508de,1,0.3,2.7,1,36,0,1,1,1.0,0.81,2
2,2,254,0,3,1,4,7,2,2,2,2,2,1,2,0,12,0,511b245a5,5,0.4,0.9,1,29,0,0,1,5.0,0.36000000000000004,0
1,120,307,307,2,2,0,0,1,1,3,3,3,1,1,0,3,0,640a267a9,3,0.0,0.7,1,24,1,3,1,3.0,0.0,4
1,8,141,307,3,1,0,0,2,1,1,1,2,1,2,0,3,0,ab9dd85b2,7,0.8,0.8,1,50,1,1,1,7.0,0.6400000000000001,3
2,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,12,0,3aa13a0b0,8,-0.3,1.5,1,44,0,0,1,8.0,-0.44999999999999996,3
2,5,251,0,1,1,7,0,2,1,2,2,3,1,1,0,1,0,6eedb995d,1,0.2,0.2,1,2,0,1,1,1.0,0.04000000000000001,3
2,30,265,0,2,5,6,7,2,2,1,1,1,1,1,1,12,0,23adab0a9,1,0.6,2.0,1,28,0,2,0,1.0,1.2,2
1,9,218,307,2,1,2,6,2,2,1,1,1,1,1,0,3,0,1eb7eb47a,2,0.6,1.2,1,43,1,1,1,2.0,0.72,4
2,1,299,0,3,3,6,7,2,2,3,3,2,1,5,0,12,0,e9dc82251,2,0.4,2.1,1,54,0,0,1,2.0,0.8400000000000001,2
2,2,247,242,2,1,2,6,2,2,3,3,3,1,1,20,12,0,dbf2d6b55,3,0.5,1.0,1,38,1,0,0,3.0,0.5,1
2,2,265,0,2,1,0,0,2,2,2,1,2,1,1,50,12,0,7adb2ab9b,5,0.1,6.1,1,235,0,0,0,5.0,0.61,3
2,6,266,0,1,2,7,0,2,1,2,2,2,1,2,0,3,0,86e49d18d,4,0.0,0.0,1,33,0,1,1,4.0,0.0,4
2,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,12,0,b8e7085dc,2,0.0,0.0,0,21,0,0,1,2.0,0.0,2
2,2,265,265,1,4,7,0,2,2,2,2,2,1,2,0,12,0,30846007c,6,0.2,0.8,1,25,0,0,1,6.0,0.16000000000000003,2
1,12,307,0,1,3,4,0,2,2,3,3,3,1,1,1,12,0,edbffc8cf,1,0.0,2.1,1,66,1,1,0,1.0,0.0,4
1,9,307,0,2,3,4,5,1,2,1,1,1,1,1,0,12,0,c3c27d97c,3,0.3,1.3,1,46,1,1,1,3.0,0.39,1
2,12,265,0,2,1,6,7,2,2,2,1,1,1,1,0,12,0,23df34fbc,2,0.6,3.3,1,68,0,1,1,2.0,1.9799999999999998,1
2,6,306,0,1,1,7,0,2,2,3,1,3,1,1,0,3,0,a342f6a85,4,0.2,2.5,1,72,0,1,1,4.0,0.5,2
2,48,266,266,1,1,2,7,3,1,1,1,1,1,2,0,3,0,ed97d1485,1,0.6,1.8,1,49,0,2,1,1.0,1.08,4
2,2,266,266,2,1,6,7,1,1,2,2,2,1,3,0,3,0,015da0878,4,0.1,0.3,1,34,0,0,1,4.0,0.03,1
2,4,266,0,1,1,2,0,2,2,2,2,2,1,1,0,12,0,64ca585d9,1,0.1,0.9,1,35,0,1,1,1.0,0.09000000000000001,1
1,12,307,0,1,2,5,0,2,2,3,3,3,1,1,0,3,0,c2490d2cf,2,0.0,0.0,1,264,1,1,1,2.0,0.0,2
2,7,243,0,2,1,7,0,2,1,2,2,2,1,1,0,7,0,823fe0bbd,1,0.3,0.8,1,26,0,1,1,1.0,0.24,4
2,3,299,0,3,2,3,7,2,2,2,1,2,1,2,60,12,0,7edefab1a,4,0.5,7.4,1,204,0,0,0,4.0,3.7,2
1,6,213,205,2,1,2,7,2,2,1,1,2,1,2,1,12,0,1bff3e46f,7,0.9,0.9,1,8,1,1,0,7.0,0.81,4
1,36,20,0,1,1,2,7,2,1,1,1,1,1,1,350,3,0,3ca057824,1,0.0,1.2,1,77,0,2,0,1.0,0.0,4
2,4,266,0,2,1,7,0,1,1,1,1,1,1,1,0,3,0,87241775f,1,0.9,0.9,1,11,0,1,1,1.0,0.81,1
2,2,243,0,2,1,4,7,2,1,2,2,2,1,1,20,12,0,fa64cfa4e,1,0.4,3.7,1,89,0,0,0,1.0,1.4800000000000002,1
2,1,265,266,2,2,7,0,2,2,2,2,2,1,3,0,12,0,c3269c5d7,4,0.4,1.9,1,64,1,0,1,4.0,0.76,0
2,12,303,276,2,1,2,4,2,1,2,2,2,1,1,0,12,0,ad9ad0883,1,0.6,1.2,1,28,1,1,1,1.0,0.72,2
1,1,307,307,2,1,2,0,1,1,2,2,1,1,1,0,3,0,71419d422,2,0.4,1.3,1,32,1,0,1,2.0,0.52,3
2,3,265,0,1,5,6,7,2,2,2,2,2,1,1,0,13,0,d471c1ff7,1,0.2,1.6,1,20,0,0,1,1.0,0.32000000000000006,3
1,4,307,0,1,1,0,0,2,1,2,1,2,1,1,0,12,0,93d43258b,4,-0.1,0.4,1,57,1,1,1,4.0,-0.04000000000000001,3
1,3,307,0,1,2,0,0,2,2,2,2,2,1,1,0,12,0,6697a7f62,1,0.8,2.6,1,40,1,0,1,1.0,2.08,4
2,2,266,0,2,1,2,7,1,1,2,2,2,1,1,1,9,0,e65daf4dd,1,0.1,0.4,0,21,0,0,0,1.0,0.04000000000000001,4
2,5,266,285,1,2,3,4,2,3,2,1,2,1,1,80,12,0,3060de782,7,0.1,2.2,1,53,1,1,0,7.0,0.22000000000000003,1
1,2,117,0,3,1,0,0,2,1,2,2,2,1,2,0,12,0,5e2bbb163,2,0.4,1.2,1,18,0,0,1,2.0,0.48,2
1,1,189,307,1,1,5,0,2,2,2,1,2,1,2,0,12,0,514e33268,4,0.2,1.8,1,105,1,0,1,4.0,0.36000000000000004,2
2,11,266,0,2,2,3,6,1,1,1,1,1,1,1,0,12,0,eb7804aa7,5,0.8,3.3,1,69,0,1,1,5.0,2.64,2
2,12,266,247,2,1,2,6,3,1,1,1,1,1,1,100,12,0,775d4b52e,1,0.3,0.3,1,11,1,1,0,1.0,0.09,4
1,19,69,0,1,3,0,0,2,2,1,1,2,1,1,390,12,0,86ff8539d,3,0.0,2.0,1,73,0,2,0,3.0,0.0,1
2,3,266,0,2,1,2,6,2,1,2,1,2,1,1,0,12,0,8a3efc6c4,1,0.3,2.7,1,81,0,0,1,1.0,0.81,3
1,5,307,307,2,1,2,0,2,2,2,2,2,1,1,0,9,0,b1ed265ef,13,0.0,1.9,1,31,1,1,1,13.0,0.0,3
2,3,264,0,2,1,4,7,2,2,1,1,2,1,1,150,12,0,09f6e29b8,1,0.0,0.0,1,145,0,0,0,1.0,0.0,3
2,12,266,0,2,4,0,0,1,1,3,1,1,1,1,0,3,0,7d7e57f81,2,0.5,1.0,1,12,0,1,1,2.0,0.5,3
2,8,266,247,2,2,0,0,2,1,1,1,2,1,5,100,12,0,77b890534,1,0.0,0.0,1,3,1,1,0,1.0,0.0,4
2,12,264,285,1,4,5,7,2,2,1,1,1,1,1,100,3,0,b599b3fb2,2,0.4,2.6,1,55,1,1,0,2.0,1.04,3
2,2,265,265,2,2,0,0,1,3,2,2,2,1,1,0,3,0,89af60ff3,0,0.1,0.4,1,24,0,0,1,0.0,0.04000000000000001,0
2,24,265,0,2,5,6,7,2,2,1,1,1,1,1,0,3,0,db3f7a11d,3,0.3,1.2,1,30,0,2,1,3.0,0.36,4
2,2,266,0,2,2,4,0,2,1,2,2,2,1,1,0,12,0,7133307db,4,0.0,0.0,1,24,0,0,1,4.0,0.0,2
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,3,0,cac68ead1,5,0.0,0.0,1,5,1,0,1,5.0,0.0,3
2,5,266,0,2,1,7,0,1,1,1,2,1,1,1,100,3,0,26dfe8b29,2,0.4,0.9,1,12,0,1,0,2.0,0.36000000000000004,4
1,1,307,307,3,1,3,4,2,2,2,2,2,1,7,0,12,1,6ab0ddda3,10,0.0,0.2,0,39,1,0,1,11.0,0.0,3
2,12,292,0,2,5,0,0,3,1,1,1,1,1,1,0,3,0,30610dfe8,2,0.2,1.6,1,22,0,1,1,2.0,0.32000000000000006,1
2,3,266,0,1,1,7,0,2,1,1,1,2,1,1,15,12,0,f6dba1642,1,0.9,1.9,1,21,0,0,0,1.0,1.71,2
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,12,0,4a6fea502,7,0.0,1.9,1,17,1,0,1,7.0,0.0,2
1,2,307,0,2,3,5,7,2,1,1,1,2,2,1,0,0,1,7959e3491,10,0.0,14.4,1,185,1,0,1,11.0,0.0,2
1,2,307,0,2,1,7,0,3,1,2,1,2,1,1,50,12,0,484915b4f,16,0.0,11.1,1,613,1,0,0,16.0,0.0,2
1,0,307,0,3,2,4,7,2,1,2,2,2,1,3,0,12,0,d86f635fb,6,0.3,0.3,1,24,1,0,1,6.0,0.09,2
1,4,103,307,1,1,0,0,2,1,1,1,2,1,1,200,12,0,7adf54516,7,0.0,14.6,1,490,1,1,0,7.0,0.0,3
2,30,243,0,2,6,7,0,2,2,2,2,2,1,1,0,3,0,4ef431298,1,0.5,1.0,1,14,0,2,1,1.0,0.5,1
1,60,179,130,2,1,0,0,1,1,3,1,2,1,1,1,12,0,513062327,2,0.4,2.9,1,57,1,2,0,2.0,1.16,1
2,3,266,0,3,2,5,6,2,1,1,1,2,1,4,0,12,0,22e507b33,1,0.0,1.4,1,29,0,0,1,1.0,0.0,4
2,18,266,0,1,1,0,0,3,1,1,1,2,1,1,0,12,0,cd565b4f7,5,0.4,2.0,1,52,0,2,1,5.0,0.8,4
2,2,265,0,1,6,7,0,2,2,2,2,2,1,1,0,12,0,7d526090e,2,0.3,1.0,0,44,0,0,1,2.0,0.3,1
2,12,283,0,2,4,7,0,2,2,3,2,3,1,1,1,3,0,938de268a,3,0.9,0.9,1,14,0,1,0,3.0,0.81,4
2,11,266,266,3,1,3,7,2,2,1,1,1,1,6,0,12,0,058d37dda,5,0.5,1.1,1,38,0,1,1,5.0,0.55,4
2,3,266,0,1,4,7,0,1,1,1,1,1,1,1,0,3,0,9f01beeef,7,0.5,1.1,1,19,0,0,1,7.0,0.55,3
2,12,292,0,3,2,0,0,2,1,3,1,2,1,6,0,12,0,004709939,3,-0.1,1.4,1,80,0,1,1,3.0,-0.13999999999999999,1
2,1,265,265,1,4,5,7,2,2,2,1,2,1,2,0,3,0,11d3a4c0f,15,0.1,0.5,1,44,0,0,1,15.0,0.05,3
2,6,283,0,2,1,7,0,1,1,2,2,2,1,1,30,12,0,853fc56da,1,0.5,3.3,0,84,0,1,0,1.0,1.65,4
2,6,249,0,3,4,7,0,2,1,2,2,2,1,5,0,0,0,d7f1381ba,3,0.6,2.0,1,126,0,1,1,3.0,1.2,1
1,5,307,0,2,2,0,0,2,1,1,1,3,1,1,0,12,0,11b3fd45f,6,0.4,3.2,1,82,1,1,1,6.0,1.2800000000000002,2
1,60,205,205,2,2,7,0,1,1,1,1,2,1,1,300,12,0,daad5c208,1,0.0,0.0,1,2,0,2,0,1.0,0.0,2
2,1,266,0,1,1,2,7,3,2,2,2,2,1,3,0,12,0,e08644762,0,0.3,2.8,1,78,0,0,1,0.0,0.84,4
2,12,266,0,1,1,7,0,2,1,2,1,1,1,1,0,12,0,4137d96a2,3,0.0,0.0,1,107,0,1,1,3.0,0.0,2
2,1,266,0,3,1,2,7,1,1,2,2,2,1,5,0,0,0,17c5ded7d,9,0.0,0.1,0,25,0,0,1,9.0,0.0,1
2,5,266,0,1,1,6,0,2,1,2,1,2,1,2,0,12,0,087313ba2,17,0.4,7.4,1,127,0,1,1,17.0,2.9600000000000004,2
2,2,265,0,1,1,2,6,2,2,2,1,2,1,1,50,12,1,634aa14a6,5,0.1,4.1,1,144,0,0,0,6.0,0.41,1
2,6,241,276,2,1,6,0,1,3,3,3,3,2,1,0,12,0,57aecbbcf,3,0.3,2.0,0,40,1,1,1,3.0,0.6,3
2,3,266,0,2,2,4,0,2,1,2,1,2,1,1,0,12,0,32aa78316,4,0.2,2.5,1,84,0,0,1,4.0,0.5,3
2,6,276,285,2,2,4,7,2,2,1,1,2,1,1,100,12,0,2def67952,1,0.8,0.8,1,22,1,1,0,1.0,0.6400000000000001,0
2,6,266,0,1,1,2,7,2,1,1,1,1,1,1,100,3,0,7fe8ef73d,1,0.8,0.8,1,15,0,1,0,1.0,0.6400000000000001,4
1,84,307,141,1,7,0,0,2,1,1,1,1,1,1,0,12,0,e28bad751,6,0.5,2.9,1,64,1,3,1,6.0,1.45,4
1,12,307,0,2,5,0,0,2,1,2,1,1,1,1,0,0,0,d25a850ae,5,0.3,3.9,1,91,1,1,1,5.0,1.17,2
1,2,78,307,2,1,2,0,2,1,1,1,2,1,4,0,12,0,2455effb8,6,0.3,1.1,1,17,1,0,1,6.0,0.33,3
2,2,266,247,1,2,6,0,1,1,2,2,2,1,1,0,0,0,acc327f18,2,0.2,1.0,1,50,1,0,1,2.0,0.2,0
2,6,303,250,2,1,2,0,2,1,2,1,1,1,2,0,9,0,818df5a9f,5,0.0,1.2,1,107,1,1,1,5.0,0.0,4
2,12,264,264,2,1,0,0,2,3,2,2,1,1,1,100,12,0,b1da9f428,2,0.8,0.8,1,6,0,1,0,2.0,0.6400000000000001,4
2,2,265,0,2,1,4,7,2,2,2,2,2,1,1,100,12,0,30fff49fd,4,-0.3,0.3,1,46,0,0,0,4.0,-0.09,2
1,24,307,0,2,2,3,0,2,2,1,1,1,1,2,0,9,0,b8bf2c090,21,0.1,5.0,1,159,1,2,1,21.0,0.5,4
1,13,307,0,2,1,2,0,2,1,1,1,1,1,1,0,3,0,39c02e302,3,0.6,2.6,1,59,1,2,1,3.0,1.56,2
2,9,285,264,1,1,3,7,3,3,2,2,2,1,2,300,3,0,9dd1cdd52,3,0.9,0.9,1,5,1,1,0,3.0,0.81,4
2,4,266,0,1,1,6,7,1,1,2,2,2,1,1,0,12,0,71d834666,10,0.2,1.2,1,40,0,1,1,10.0,0.24,1
2,4,265,0,1,4,0,0,2,2,3,3,3,1,1,25,0,0,80092bbd9,3,0.0,0.0,1,14,0,1,0,3.0,0.0,2
1,48,152,0,2,1,2,3,2,1,1,1,1,1,1,0,3,0,fde52ef8f,3,0.1,0.4,1,9,0,2,1,3.0,0.04000000000000001,4
1,6,307,0,2,5,0,0,2,1,1,1,2,1,1,0,3,0,a2dccbe51,3,0.3,4.2,1,64,1,1,1,3.0,1.26,4
2,3,266,0,1,1,7,0,3,1,2,1,2,1,4,0,3,0,93849e2b5,4,0.3,2.9,1,64,0,0,1,4.0,0.87,4
1,1,307,0,2,1,2,4,3,2,2,2,2,1,7,0,12,0,5474cd2c2,1,0.0,0.0,0,3,1,0,1,1.0,0.0,3
2,1,265,0,1,3,7,0,1,2,2,2,2,1,1,0,12,0,7af4cab5e,7,0.0,0.0,1,20,0,0,1,7.0,0.0,3
